,sku,name,desc,price,promo_price,in_stock,type
12838,JBL0112,Charge 3 JBL Bluetooth Portable Speaker Black,Bluetooth portable speaker waterproof for iPhone iPad and iPod.,169.99,149.9892,1,5398
12839,JBL0113,JBL Bluetooth Portable Speaker Charge 3 Gray,Bluetooth portable water resistant speaker for iPhone iPad and iPod,169.99,149.9892,1,5398
12840,BNQ0028-A,"Open - GW2765HT Monitor Benq 27 """,LED 27-inch monitor flicker-free technology and soft blue light mode.,364.0,346.6459,0,1298
12841,MOX0032, Moxie Mini Fan Orange Lightning,Mini Fan with Lightning connection for iPhone,9.99,0.0499,0,11905404
12842,TWS0100,Twelve South BookBook Case type 1/2/3/4 book brown iPad Mini,Book-style case for iPad mini,69.99,59.9906,0,12635403
12843,TWS0102,"Twelve South BookBook iPad Case Pro 129 type book ""brown",Book-style case for iPad Pro 129,99.99,89.9901,1,12635403
12844,QNA0171,QNAP TVS-882T i5 RAM 16GB Thunderbolt 2 Server NAS Mac and PC,NAS 8 bays 2 2 3 HDMI ports Thunderbolt 16GB DDR4 RAM for Mac and PC,2963.29,2962.9899,0,12175397
12845,MOX0033,Moxie Mini Fan Blue Lightning,Mini Fan with Lightning connection for iPhone,9.99,0.0499,0,11905404
12846,QNA0172,QNAP TVS-1282T i5 16GB Ram 2 Server NAS Thunderbolt Mac and PC,NAS 12 bays 2 2 3 HDMI ports Thunderbolt 16GB DDR4 RAM for Mac and PC,3205.29,3204.9899,0,12175397
12847,QNA0173,QNAP NAS server TVS-682 8GB RAM i3 Mac and PC,NAS 6-bay 3 HDMI ports 8GB DDR4 RAM for Mac and PC,1511.29,1449.9898999999998,0,12175397
12848,QNA0175,QNAP TVS-882 NAS Server i5 16GB RAM Mac and PC,NAS 8 bays 3 port HDMI 16GB DDR4 RAM for Mac and PC,2116.29,2115.9899,0,12175397
12849,TWS0104,Twelve South TimePorter Travel Charging Dock Stand Apple Watch White,Stand and Case for Apple Watch in white,54.99,0.45990000000000003,1,24215399
12850,QNA0176,TVS-1282 QNAP i3 8GB RAM Mac and PC Server NAS,NAS 12 bays 3 port HDMI 8GB DDR4 RAM for Mac and PC,1995.29,1994.9898999999998,0,12175397
12851,TWS0103,"""Twelve South BookBook Brown Travel Journal iPad Cover Book type / Mini / Air / Retina 97",Book-style case for Apple accessories,99.99,84.99040000000001,0,12635403
12852,SAN0137,"Plus 120GB SanDisk SSD 25 ""SATA 6Gb / s",SSD 120GB 25 inches,52.549,63.584300000000006,0,12215397
12853,SAN0136,"Plus 240 GB SanDisk SSD 25 ""SATA 6 GB / s",Hard SSD 240GB 25 inches,79.99,94.5845,0,12215397
12854,SAN0139,"SanDisk SSD 480GB Plus 25 ""SATA 6Gb / s",Hard SSD 480GB 25 inches,1499.892,156.58370000000002,0,12215397
12855,WIT0030,Monitor activity Withings Go Black,Activity Monitor E-ink screen for iPhone and iPod,49.95,44.9902,0,11905404
12856,SYN0147,Synology DS216 + II NAS Server Mac and PC,NAS with 4K transcoding and forward button directly copy for Mac and PC,332.75,332.9896,0,12175397
12857,PAC1477,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II + 4TB (2x2TB) IronWolf Seagate Hard Drives for Mac and PC,5529.696,495.1792,0,12175397
12858,PAC1478,Synology DS216 + II | Seagate 6TB IronWolf for Mac and PC,Synology DS216 + II + 6TB (2x3TB) IronWolf Seagate Hard Drives for Mac and PC,6129.696,548.1784,0,12175397
12859,PAC1479,Synology DS216 + II | Seagate 8TB IronWolf for Mac and PC,Synology DS216 + II + 8TB (2x4TB) IronWolf Seagate Hard Drives for Mac and PC,6929.696,592.1788,0,12175397
12860,PAC1858,Synology DS216 + II | 12TB (2x6TB) Seagate Iron Wolf,NAS with 12TB capacity (2x6TB) IronWolf Seagate Hard Drives for Mac and PC,8929.696,736.1785000000001,0,12175397
12861,PAC1480,Synology DS216 + II | 16TB Seagate IronWolf for Mac and PC,Synology DS216 + II + 16TB (2x8TB) IronWolf Seagate Hard Drives for Mac and PC,10529.696,860.1792999999999,0,12175397
12862,PAC1859,Synology DS216 + II | 20TB (2x6TB) Seagate Iron Wolf,NAS with 20TB capacity (2x10TB) IronWolf Seagate Hard Drives for Mac and PC,15329.696,1066.1794,0,12175397
12863,PAC1481,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II + 4TB (2x2TB) WD Red hard drives for Mac and PC,5309.896,508.17940000000004,0,12175397
12864,PAC1482,Synology DS216 + II | WD 6TB Network for Mac and PC,Synology S216 + II + 6TB (2x3TB) WD Red hard drives for Mac and PC,5909.896,552.1787,0,12175397
12865,PAC1483,Synology DS216 + II | WD 8TB Network for Mac and PC,Synology DS216 + II + 8TB (2x4TB) WD Red hard drives for Mac and PC,6709.896,612.1789,0,12175397
12866,PAC1484,Synology DS216 + II | 12TB WD Red for Mac and PC,Synology DS216 + II + 12TB (2x6TB) WD Red hard drives for Mac and PC,8429.896,756.1786,0,12175397
12867,PAC1485,Synology DS216 + II | 16TB WD Red for Mac and PC,Synology DS216 + II + 16TB (2x8TB) WD Red hard drives for Mac and PC,10509.896,889.1794,0,12175397
12868,PAC2025,Synology DS216 + II | 2GB RAM,NAS with 4K transcoding and direct copy button front with 2GB of RAM for Mac and PC,3739.696,386.17879999999997,0,12175397
12869,PAC2026,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 4TB (2x2TB) IronWolf Seagate Hard Drives for Mac and PC,5939.496,531.1791000000001,0,12175397
12870,PAC2027,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 6TB (2X3TB) IronWolf Seagate Hard Drives for Mac and PC,6539.496,583.1789,0,12175397
12871,PAC2028,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 8TB (2x4TB) IronWolf Seagate Hard Drives for Mac and PC,7339.496,627.1793,0,12175397
12872,PAC2029,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 12TB (2x6TB) IronWolf Seagate Hard Drives for Mac and PC,9339.496,77.1179,0,12175397
12873,PAC2030,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 16TB (2x8TB) IronWolf Seagate Hard Drives for Mac and PC,10939.496,895.1786,0,12175397
12874,PAC2031,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 2GB of RAM and 20TB (2x10TB) IronWolf Seagate Hard Drives for Mac and PC,15739.496,1100.1792,0,12175397
12875,PAC2032,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 2GB of RAM and 4TB (2x2TB) WD Red hard drives for Mac and PC,5719.696,543.1787,0,12175397
12876,PAC2033,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 2GB of RAM and 6TB (2x3TB) WD Red hard drives for Mac and PC,6319.696,587.1791000000001,0,12175397
12877,PAC2034,Synology DS216 + II | 2GB RAM | 8TB (2x4TB) WD Red,Synology DS216 + II with 2GB of RAM and 8TB (2x4TB) WD Red hard drives for Mac and PC,7119.696,647.1794,0,12175397
12878,PAC2035,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 2GB of RAM and 12TB (2x6TB) WD Red hard drives for Mac and PC,8839.696,791.1791000000001,0,12175397
12879,PAC2036,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 2GB of RAM and 16TB (2x8TB) WD Red hard drives for Mac and PC,10919.696,925.1792999999999,0,12175397
12880,PAC2037,Synology DS216 + II | 8GB RAM,NAS with 4K transcoding and direct copy button front with 8GB of RAM for Mac and PC,5079.696,515.1793,0,12175397
12881,PAC2038,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 4TB (2x2TB) IronWolf Seagate Hard Drives for Mac and PC,7279.496,661.1791000000001,0,12175397
12882,PAC2039,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 6TB (2x3TB) IronWolf Seagate Hard Drives for Mac and PC,7879.496,713.1788,0,12175397
12883,PAC2040,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 8TB (2x4TB) IronWolf Seagate Hard Drives for Mac and PC,8679.496,757.1792999999999,0,12175397
12884,PAC2041,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 12TB (2x6TB) IronWolf Seagate Hard Drives for Mac and PC,10679.496,90.1179,0,12175397
12885,PAC2042,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 16TB (2x8TB) IronWolf Seagate Hard Drives for Mac and PC,12279.496,1024.1791,0,12175397
12886,PAC2043,Synology DS216 + II | Seagate 4TB IronWolf for Mac and PC,Synology DS216 + II with 8GB of RAM and 20TB (2x10TB) IronWolf Seagate Hard Drives for Mac and PC,17079.496,1231.1786,0,12175397
12887,PAC2044,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 8GB of RAM and 4TB (2x2TB) WD Red hard drives for Mac and PC,7059.696,673.1786999999999,0,12175397
12888,PAC2045,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 8GB of RAM and 6TB (2x3TB) WD Red hard drives for Mac and PC,7659.696,717.1791000000001,0,12175397
12889,PAC2046,Synology DS216 + II | 8GB RAM | 8TB (2x4TB) WD Red,Synology DS216 + II with 8GB of RAM and 8TB (2x4TB) WD Red hard drives for Mac and PC,8459.696,777.1794,0,12175397
12890,PAC2047,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 8GB of RAM and 12TB (2x6TB) WD Red hard drives for Mac and PC,10179.696,920.1796,0,12175397
12891,PAC2048,Synology DS216 + II | WD 4TB Network for Mac and PC,Synology DS216 + II with 8GB of RAM and 16TB (2x8TB) WD Red hard drives for Mac and PC,12259.696,1055.1793,0,12175397
12892,OLL0020,Olloclip Active Lens Phone 6s 6s Plus 6 and 6 Plus Black,ultra telephoto lens for iPhone angle and 6s Plus 6s 6 and 6 Plus,99.99,69.5871,0,11905404
12893,OLL0021,Olloclip 4-in-1 Lens iPhone 5 / 5s / SE Gold / White,Wide angle fisheye macro macro x10 and x15 for iPhone 5 / 5s / SE,69.99,59.9906,0,11905404
12894,IKM0060,Ik Multimedia iKlip A / V iPhone,iKlip A / V transmission mount audio / video professional quality for iPhone,219.59,189.8998,0,5720
12895,WIT0029,Withings Body Scale Black,measurement scale APP for iPad and iPhone,129.95,119.9897,0,11905404
12896,WIT0028,Withings Body Scale White Bluetooth,measurement scale APP for iPad and iPhone,129.95,119.9897,0,11905404
12897,TWS0106,Twelve South Compass iPad 2 Support Gold,Metal stand for iPad,44.99,39.990500000000004,0,5720
12898,OLL0022,Olloclip 3 in 1 Macro Lens iPhone 5 / 5s / SE Black,macro objective lens 3 in 1 Olloclip for iPhone 5 / 5s / SE,69.99,59.9906,0,11905404
12899,TWS0107,Twelve South Compass Rose Gold iPad 2 Support,Metal stand for iPad,44.99,39.990500000000004,0,5720
12900,KEN0244,Dock Kensington SD4500 USB USB 3.1-C / Ethernet / HDMI,Dock USB-C USB 3.1 Ethernet HDMI (compatible with Thunderbolt 3) for Mac,279.99,2.2699000000000003,0,12585395
12901,GRT0425,Griffin Magnetic BreakSafe-C USB charging cable 18m,Charging cable and connector magnetic fast libreación Griffin Macbook 12 inches,34.99,28.9892,1,1325
12902,KEU0007,Airframe kenu Car Support iPhone 6 / 6S Black,Portable Stand for iPhone,19.95,17.9903,1,5720
12903,OTT0126-A,Open - OtterBox Symmetry Case iPhone 6 / 6S Black Special Edition,OtterBox Symmetry Case + Screen Protector + 1 M ± or warranty iPhone 6s Black,49.99,1.0017,0,11865403
12904,MAC0122-A,(Open) MacAlly UC3HUB USB Hub-C 3.1 to 4 USB-A,USB Hub-C 3.1 with 4 ports USB connector-A Macbook.,34.95,17.6992,0,1298
12905,KEU0009,Airframe kenu Car Support iPhone 6 / 6S Plus Black,Portable Stand for iPhone 6 and 6s Plus,29.95,23.9895,0,1216
12906,SPE0155-A,"Open - Speck Case Seethru Macbook Air 11 ""Blue Calypso",Protective housing MacBook Air 11 inches,49.9,31.510900000000003,0,1298
12907,IKM0050-A,(Open) iKlip Grip Stand with Bluetooth multifunction control for iPhone and iPod,extensor support selfie stick with Bluetooth remote and tripod for iPhone and iPod,73.0,45.8526,0,1216
12908,KEU0008,Airframe kenu Car Support iPhone 6 / 6S White,Portable Stand for iPhone,19.95,17.9903,0,5720
12909,THU0035-A,"(Open) Thule Deluxe Stróvan Attache briefcase MacBook 13 ""Gray",shoulder bag with handles and pockets compartmientos MacBook 13-inch iPad,79.95,62.461499999999994,0,13835403
12910,KEU0010,Airframe kenu Car Support iPhone 6 / 6S Plus White,Portable Stand for iPhone 6 and 6s Plus,29.95,25.9896,0,1216
12911,NOM0013-A,(Open) Nomad Apple Watch Pod Pro iPhone Charger and Battery 6000mAh,Lightning Charger for iPhone and Apple Watch,79.95,58.9079,0,1298
12912,BEL0261,MIXIT Belkin Dual USB Power Bank 4000mAh 2.4A Black,External Battery Dual USB for iPhone and iPad,29.99,19.9892,0,1515
12913,BEL0262,MIXIT Belkin Dual USB Power Bank 4000mAh Red 2.4A,External Battery Dual USB for iPhone and iPad,29.99,17.9903,0,1515
12914,BLE0007,One smart BlueSmart Black Maleta,Intelligent battery 10.400mAh suitcase with two USB ports and GPS locator,449.0,448.99949999999995,0,1392
12915,KEU0011,Kenu compact tripod Lightning Stance Orange iPhone,Tripode with bottle opener and keychain for iPhone,29.95,25.9896,0,5720
12916,LGE0030-A,"Open - LG 25UM58-P Monitor 25 ""widescreen IPS UHD Ultra",Monitor 25-inch UHD IPS cinema format,199.0,174.99990000000003,0,1298
12917,OWC0154-A,"(Open) OWC Dock Thunderbolt station 2 with 2 drive bays 25 ""and 35""",Dock for discs 25 inch and 35 inch Dual Thunderbolt 2 and USB 3.0.,338.99,284.9901,0,1298
12918,MUV0147-A,(Open) Muvit Pack selfie (Trigger + extendable monopod) iPhone,Bluetooth + Trigger Pack extendible monopod for iPhone.,39.95,0.15990000000000001,0,1298
12919,LAC0098-A,(Open) LaCie CloudBox 3TB Hard Drive,NAS with 3TB hard drive with cloud storage.,149.99,133.7045,0,1298
12920,IHE0012-A,(Open) iHealth Blood Pressure MUI Feel ± eca iPhone iPad and iPod wireless,Bluetooth Smart meter voltage APP for iPhone iPad and iPod.,79.95,0.5999,0,1298
12921,GTE0036-A,(Open) G-TECH G-DRIVE 4TB G6 7200 Rpm FW800 / USB3.0 / eSATA,External Disk 4TB eSATA USB 3.0 and FireWire 800 for Mac and PC.,411.0,1.9999,0,1298
12922,FIT0022-A,(Open) Fitbit Surge Figured Black Clock,Intelligent clock monitor activity and sleep with long battery life,249.95,1.8999000000000001,0,1298
12923,NOK0007,Noke Bluetooth Padlock Padlock Lock Gray,Bluetooth lock (no keys) with APP for iPhone,84.99,49.9899,1,11905404
12924,NOK0008,Noke Command Lock Fob for Padlock,Control / remote control to open the padlock Padlock,29.99,23.9895,0,11905404
12925,SAM0103,Samsung Pro + microSDHC 32GB + SD Adapter 95MB / 90MB UHS-I,Memory Card microSD U3 / UHS-1 speeds 95MB / 90MB,52.6,0.26280000000000003,0,11935397
12926,ADN0031-A,Open - Adonit Jot Pro Stylus Pointer 2.0 Copper,Professional pointer for iPad,29.99,19.9344,0,1298
12927,SAM0104,Samsung Pro + Memory Card microSDXC UHS Class 3 | 64GB + SD Adapter,Memory Card microSDXC UHS Class 3 64GB with SD adapter speeds of 95MB / 90MB,84.28,49.9899,0,11935397
12928,ADN0024-A,(Open) Adonit Jot Script 2 Evernote Pointer,Crosshair fine tip for cases.,74.99,0.5999,0,1298
12929,SAM0106,Samsung Pro + SDXC Memory Card UHS Class 3 | 64GB,SDXC Memory Card 64GB UHS Class 3 speeds of 95MB / 90MB,83.69,52.2805,0,11935397
12930,SAM0105,Samsung Pro + SDHC UHS Class 3 | 32GB,SDHC Memory Card U3 / UHS-I speed of 95MB / 90MB,52.01,29.2808,0,11935397
12931,IFX0151,"iFixit hard drive bracket Cable MacBook Pro 13 ""(Early 2011 / Late 2011)",SATA hard drive cable and bracket for MacBook Pro 13-inch (Model A1278 Late 2011- Early 2011),44.95,42.7384,1,14305406
12932,SAM0107,Samsung EVO + SDHC UHS Class 1 | 32GB,SDHC Memory Card U1 / UHS-I speed of 80MB / 20MB,18.39,11.2808,0,11935397
12933,SAM0108,Samsung EVO + SDXC Memory Card UHS Class 1 | 64GB UHS-I,SDXC Memory Card 64GB UHS Class 1 with speeds of 80MB / 20MB,34.37,22.280900000000003,0,11935397
12934,SAM0109,Samsung BAR Pendrive 32GB USB 3.0 Up to 130Mb / s,32GB USB 3.0 flash drive with ultra fast speed and metallic design for Mac and PC,14.34,13.9876,0,11935397
12935,SAM0110,BAR Samsung 64GB USB 3.0 Flash Drive Up to 130Mb / s,64GB USB 3.0 flash drive with ultra fast speed and metallic design for Mac and PC,21.99,19.9904,0,11935397
12936,SAM0111,BAR Samsung 128GB USB 3.0 Flash Drive Up to 130Mb / s,128GB USB 3.0 flash drive with ultra fast speed and metallic design for Mac and PC,44.01,37.280100000000004,0,11935397
12937,MOP0089,Mophie Juice Pack 1560mAh + Wireless Charging Dock iPhone 6 / 6S Black,1560mAh battery cover most wireless charging base for iPhone 6s / 6,109.95,79.98949999999999,0,"5,49E+11"
12938,MOP0090,Mophie Juice Pack 2.420mAh + Wireless Charging Dock iPhone 6 / 6S Plus Black,Wireless battery cover with 2.420mAh more base load for iPhone 6s / 6 Plus,129.95,119.9897,0,"5,49E+11"
12939,SPH0014,SPRK Sphero Robotic Transparent Sphere,programmable robot for IOS SPRK,149.95,139.9897,0,11905404
12940,SAM0112,Samsung FIT Pendrive 32GB USB 3.0 Up to 130Mb / s,Ultra compact USB flash drive with 32GB 3.0 for Mac and PC,14.34,11.9899,0,11935397
12941,SAM0113,FIT Samsung 64GB USB3.0 Flash Drive Up to 130Mb / s,Pendrive ultra compact Samsung FIT 64GB USB 3.0,21.99,18.9897,0,11935397
12942,SAM0114,FIT Samsung 128GB USB3.0 Flash Drive Up to 130Mb / s,Ultra compact flash drive USB 3.0 128GB,44.01,39.990500000000004,0,11935397
12943,NEA0016,Tags camera Netatmo Welcome Pack 3,Sensors for motion detection Netatmo Welcome,99.99,94.9898,0,5404
12944,SPH0015,Sphero Robot Ollie Darkside Black,Bluetooth Robot led by APP for iPhone and iPad,139.95,119.9897,0,11905404
12945,NEA0017,Support Netatmo MOODBOARD or Pluviometer,Netatmo support for weather station,24.99,0.2299,1,11905404
12946,LMP0021,"LMP DataStore External Enclosure 35 ""USB 3.0 Aluminum",external enclosure USB 3.0 discs 3.5 inches.,54.99,46.9904,1,12995397
12947,CEL0034-A,(Open) Celly iPhone 6S Plus Housing Frost White,Ultra Thin Case for iPhone 6 and 6s Plus,,7.489299999999999,0,1298
12948,BEL0179-A,(Open) Classic Belkin Folio Case iPhone 6 / 6S Plus Blue,protective case with microfiber interior iPhone 6 Plus / 6s Plus.,29.9,8.9158,0,1298
12949,BEL0241-A,(Open) Belkin InvisiGlass TrueClear invisible glass Protector iPhone 6 / 6S,Invisible Protector Crystal for iPhone 6 and 6s,19.99,11.5778,0,1298
12950,AII0093-A,(Open) Silicone Keyboard Protector Aiino Macbook Air / Pro Black,Silicone Keyboard Protector Black for Macbook Air and MacBook Pro.,199.904,10.3041,0,1298
12951,NTE0024-A,(Open) NewerTech Adapter Mini Display Port to VGA,Adapter Mini Display Port to VGA.,33.99,14.1928,0,1298
12952,LIF0112,LifeProof Fre Submersible Case iPhone 5 / 5S Black,waterproof and extreme conditions Case for iPhone SE / 5s / 5,79.99,59.9906,1,11865403
12953,LIF0113,LifeProof Fre Submersible iPhone Case SE / 5 / 5s Gray,waterproof and resistant to extreme conditions Case for iPhone SE / 5s / 5,79.99,64.99029999999999,0,11865403
12954,GRT0321-A,(Open) Griffin car WindowSeat 3 Support iPhone black,Car suction cup mount for iPhone,29.99,18.366500000000002,0,1298
12955,OTT0125-A,Open - OtterBox Gel Skin Case + Protector Clearly Alphaglass iPhone 6 / 6S Transparent,Screen protector anti-scratch + transparent gel cover for iPhone 6 / 6S,34.99,24.9901,0,1298
12956,OTT0113-A,(Open) OtterBox Defender Case iPhone 6 / 6S Black,Case iPhone 6 / ultra resistant multilayer 6s.,49.99,22.0856,0,1298
12957,JMO0085-A,Open - Just Mobile Charger Stand HoverDock Apple Watch Silver,Support for Apple Watch smart charging,39.95,22.391199999999998,0,1298
12958,MOS0156-A,(Open) Cable Moshi Mini Display Port to HDMI 4K audio 2Mt,Cable Mini Display Port to HDMI with audio 2 meters for Mac.,39.99,27.0658,0,1298
12959,LOG0191-A,(Open) Logitech K400 Wireless Touch Plus Wireless Keyboard Black,Wireless keyboard with integrated trackpad.,46.99,36.4655,0,1298
12960,DLK0100-A,Open - D-Link DHP-601AV PowerLine Gigabit AV2 1000 HD Starter Kit,Amplifier internet with speeds of 1000Mbps.,90.99,51.990100000000005,0,1298
12961,HOM0001-A,(Open) Homido Virtual Reality Headset for iPhone,Virtual reality helmet adjustable for iPhone.,69.99,50.1966,0,1298
12962,TOS0016-A,"Open - Toshiba Canvio Basic 25 ""3TB USB 3.0 Black",25-inch external hard drive USB 3.0 3TB for Mac and PC,139.95,102.6775,0,1298
12963,BNQ0039-A,"(Open) LED Monitor Benq GW2470H 238 ""HDMI",LED monitor flicker-inch 238 free technology and soft blue light mode.,139.99,130.0812,0,1298
